PassengerId;Survived;Pclass;Sex;Age;Fare;SibSp;Parch;Embarked;Name;Cabin;oof_probability;oof_prediction;is_correct;prediction_type;confidence;distance_to_threshold
850;1;1;female;;89.1042;1;0;C;Goldenberg, Mrs. Samuel L (Edwiga Grabowska);C92;0.9933896685110742;1;True;true_positive;0.9933896685110742;0.49338966851107424
262;1;3;male;3.0;31.3875;4;2;S;Asplund, Master. Edvin Rojj Felix;;0.05969251283754261;0;False;false_negative;0.9403074871624574;0.4403074871624574
753;0;3;male;33.0;9.5;0;0;S;Vande Velde, Mr. Johannes Joseph;;0.11002326686834579;0;True;true_negative;0.8899767331316542;0.3899767331316542
538;1;1;female;30.0;106.425;0;0;C;LeRoy, Miss. Bertha;;0.9660836069392501;1;True;true_positive;0.9660836069392501;0.4660836069392501
433;1;2;female;42.0;26.0;1;0;S;Louch, Mrs. Charles Alexander (Alice Adelaide Slow);;0.8200995189449287;1;True;true_positive;0.8200995189449287;0.3200995189449287
289;1;2;male;42.0;13.0;0;0;S;Hosono, Mr. Masabumi;;0.3529879691584244;0;False;false_negative;0.6470120308415757;0.1470120308415756
831;1;3;female;15.0;14.4542;1;0;C;Yasbeck, Mrs. Antoni (Selini Alexander);;0.5398393895209087;1;True;true_positive;0.5398393895209087;0.03983938952090871
776;0;3;male;18.0;7.75;0;0;S;Myhrman, Mr. Pehr Fabian Oliver Malkolm;;0.09783482046768065;0;True;true_negative;0.9021651795323193;0.40216517953231934
522;0;3;male;22.0;7.8958;0;0;S;Vovk, Mr. Janko;;0.11633439503044654;0;True;true_negative;0.8836656049695535;0.3836656049695535
40;1;3;female;14.0;11.2417;1;0;C;Nicola-Yarred, Miss. Jamila;;0.4636308662922875;0;False;false_negative;0.5363691337077126;0.0363691337077125
177;0;3;male;;25.4667;3;1;S;Lefebre, Master. Henry Forbes;;0.23091728789882585;0;True;true_negative;0.7690827121011742;0.2690827121011742
793;0;3;female;;69.55;8;2;S;Sage, Miss. Stella Anna;;0.01434943711037694;0;True;true_negative;0.985650562889623;0.48565056288962305
329;1;3;female;31.0;20.525;1;1;S;Goldsmith, Mrs. Frank John (Emily Alice Brown);;0.4197347389431294;0;False;false_negative;0.5802652610568706;0.0802652610568706
616;1;2;female;24.0;65.0;1;2;S;Herman, Miss. Alice;;0.9471079634300584;1;True;true_positive;0.9471079634300584;0.44710796343005843
370;1;1;female;24.0;69.3;0;0;C;Aubart, Mme. Leontine Pauline;B35;0.9822207372931488;1;True;true_positive;0.9822207372931488;0.48222073729314885
477;0;2;male;34.0;21.0;1;0;S;Renouf, Mr. Peter Henry;;0.22171706700075575;0;True;true_negative;0.7782829329992442;0.2782829329992442
280;1;3;female;35.0;20.25;1;1;S;Abbott, Mrs. Stanton (Rosa Hunt);;0.49717050808246316;0;False;false_negative;0.5028294919175369;0.0028294919175368416
