PassengerId;Survived;Pclass;Sex;Age;Fare;SibSp;Parch;Embarked;Name;Cabin;oof_probability;oof_prediction;is_correct;prediction_type;confidence;distance_to_threshold
298;0;1;female;2.0;151.55;1;2;S;Allison, Miss. Helen Loraine;C22 C26;0.969731663367855;1;False;false_positive;0.969731663367855;0.469731663367855
773;0;2;female;57.0;10.5;0;0;S;Mack, Mrs. (Mary);E77;0.934994438582311;1;False;false_positive;0.934994438582311;0.434994438582311
37;1;3;male;;7.2292;0;0;C;Mamee, Mr. Hanna;;0.07306748180016692;0;False;false_negative;0.9269325181998331;0.4269325181998331
855;0;2;female;44.0;26.0;1;0;S;Carter, Mrs. Ernest Courtenay (Lilian Hughes);;0.9127654263159551;1;False;false_positive;0.9127654263159551;0.41276542631595514
358;0;2;female;38.0;13.0;0;0;S;Funk, Miss. Annie Clemmer;;0.9088985395481076;1;False;false_positive;0.9088985395481076;0.4088985395481076
200;0;2;female;24.0;13.0;0;0;S;"Yrois, Miss. Henriette (""Mrs Harbeck"")";;0.9073393005672509;1;False;false_positive;0.9073393005672509;0.4073393005672509
623;1;3;male;20.0;15.7417;1;1;C;Nakid, Mr. Sahid;;0.1029928588665454;0;False;false_negative;0.8970071411334546;0.3970071411334546
392;1;3;male;21.0;7.7958;0;0;S;Jansson, Mr. Carl Olof;;0.1294115950928245;0;False;false_negative;0.8705884049071755;0.3705884049071755
205;1;3;male;18.0;8.05;0;0;S;"Cohen, Mr. Gurshon ""Gus""";;0.13344015496816458;0;False;false_negative;0.8665598450318355;0.3665598450318354
128;1;3;male;24.0;7.1417;0;0;S;Madsen, Mr. Fridtjof Arne;;0.1344322651000148;0;False;false_negative;0.8655677348999852;0.3655677348999852
570;1;3;male;32.0;7.8542;0;0;S;Jonsson, Mr. Carl;;0.15044921574293615;0;False;false_negative;0.8495507842570639;0.3495507842570639
289;1;2;male;42.0;13.0;0;0;S;Hosono, Mr. Masabumi;;0.15332819595258862;0;False;false_negative;0.8466718040474114;0.3466718040474114
745;1;3;male;31.0;7.925;0;0;S;Stranden, Mr. Juho;;0.1550160626534623;0;False;false_negative;0.8449839373465378;0.3449839373465377
178;0;1;female;50.0;28.7125;0;0;C;Isham, Miss. Ann Elizabeth;C49;0.8389052670796346;1;False;false_positive;0.8389052670796346;0.33890526707963464
456;1;3;male;29.0;7.8958;0;0;C;Jalsevac, Mr. Ivan;;0.203913981448284;0;False;false_negative;0.796086018551716;0.296086018551716
608;1;1;male;27.0;30.5;0;0;S;Daniel, Mr. Robert Williams;;0.20571239307853512;0;False;false_negative;0.7942876069214648;0.2942876069214649
415;1;3;male;44.0;7.925;0;0;S;Sundman, Mr. Johan Julian;;0.21718587650301252;0;False;false_negative;0.7828141234969874;0.2828141234969875
401;1;3;male;39.0;7.925;0;0;S;Niskanen, Mr. Juha;;0.2192616383145083;0;False;false_negative;0.7807383616854917;0.2807383616854917
268;1;3;male;25.0;7.775;1;0;S;Persson, Mr. Ernst Ulrik;;0.22438289963103453;0;False;false_negative;0.7756171003689655;0.2756171003689655
674;1;2;male;31.0;13.0;0;0;S;Wilhelms, Mr. Charles;;0.2298968735139777;0;False;false_negative;0.7701031264860223;0.2701031264860223
822;1;3;male;27.0;8.6625;0;0;S;Lulic, Mr. Nikola;;0.23107026026861327;0;False;false_negative;0.7689297397313868;0.26892973973138673
147;1;3;male;27.0;7.7958;0;0;S;"Andersson, Mr. August Edvard (""Wennerstrom"")";;0.23107026026861327;0;False;false_negative;0.7689297397313868;0.26892973973138673
554;1;3;male;22.0;7.225;0;0;C;"Leeni, Mr. Fahim (""Philip Zenni"")";;0.23366079655745423;0;False;false_negative;0.7663392034425458;0.2663392034425458
430;1;3;male;32.0;8.05;0;0;S;Pickard, Mr. Berk (Berk Trembisky);E10;0.27020002554691197;0;False;false_negative;0.7297999744530881;0.22979997445308803
313;0;2;female;26.0;26.0;1;1;S;Lahtinen, Mrs. William (Anna Sylfven);;0.7138211715548514;1;False;false_positive;0.7138211715548514;0.21382117155485136
805;1;3;male;27.0;6.975;0;0;S;Hedman, Mr. Oskar Arvid;;0.2916535754780772;0;False;false_negative;0.7083464245219229;0.2083464245219228
445;1;3;male;;8.1125;0;0;S;Johannesen-Bratthammer, Mr. Bernt;;0.29279569431749713;0;False;false_negative;0.7072043056825028;0.20720430568250287
82;1;3;male;29.0;9.5;0;0;S;Sheerlinck, Mr. Jan Baptist;;0.29279569431749713;0;False;false_negative;0.7072043056825028;0.20720430568250287
108;1;3;male;;7.775;0;0;S;Moss, Mr. Albert Johan;;0.29279569431749713;0;False;false_negative;0.7072043056825028;0.20720430568250287
287;1;3;male;30.0;9.5;0;0;S;de Mulder, Mr. Theodore;;0.29279569431749713;0;False;false_negative;0.7072043056825028;0.20720430568250287
580;1;3;male;32.0;7.925;0;0;S;Jussila, Mr. Eiriik;;0.29675867793624916;0;False;false_negative;0.7032413220637508;0.20324132206375084
42;0;2;female;27.0;21.0;1;0;S;Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott);;0.7012520999097789;1;False;false_positive;0.7012520999097789;0.20125209990977888
210;1;1;male;40.0;31.0;0;0;C;Blank, Mr. Henry;A31;0.312627207065764;0;False;false_negative;0.6873727929342359;0.18737279293423598
262;1;3;male;3.0;31.3875;4;2;S;Asplund, Master. Edvin Rojj Felix;;0.31949807462713675;0;False;false_negative;0.6805019253728632;0.18050192537286325
544;1;2;male;32.0;26.0;1;0;S;Beane, Mr. Edward;;0.3205787536795076;0;False;false_negative;0.6794212463204924;0.1794212463204924
234;1;3;female;5.0;31.3875;4;2;S;Asplund, Miss. Lillian Gertrud;;0.3216625052198811;0;False;false_negative;0.6783374947801188;0.1783374947801189
339;1;3;male;45.0;8.05;0;0;S;Dahl, Mr. Karl Edwart;;0.3226211671018035;0;False;false_negative;0.6773788328981964;0.1773788328981965
454;1;1;male;49.0;89.1042;1;0;C;Goldenberg, Mr. Samuel L;C92;0.32334502266797477;0;False;false_negative;0.6766549773320252;0.17665497733202523
18;1;2;male;;13.0;0;0;S;Williams, Mr. Charles Eugene;;0.33173415179412147;0;False;false_negative;0.6682658482058785;0.16826584820587853
858;1;1;male;51.0;26.55;0;0;S;Daly, Mr. Peter Denis ;E17;0.33390261602607507;0;False;false_negative;0.6660973839739249;0.16609738397392493
484;1;3;female;63.0;9.5875;0;0;S;Turkula, Mrs. (Hedwig);;0.336770447988294;0;False;false_negative;0.663229552011706;0.16322955201170603
708;1;1;male;42.0;26.2875;0;0;S;Calderhead, Mr. Edward Pennington;E24;0.3379829211268254;0;False;false_negative;0.6620170788731746;0.16201707887317462
188;1;1;male;45.0;26.55;0;0;S;"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")";;0.3380131654838908;0;False;false_negative;0.6619868345161092;0.16198683451610918
605;1;1;male;35.0;26.55;0;0;C;"Homer, Mr. Harry (""Mr E Haven"")";;0.3414343472371945;0;False;false_negative;0.6585656527628054;0.1585656527628055
272;1;3;male;25.0;0.0;0;0;S;Tornquist, Mr. William Henry;;0.34181911058653736;0;False;false_negative;0.6581808894134626;0.15818088941346264
75;1;3;male;32.0;56.4958;0;0;S;Bing, Mr. Lee;;0.34736329904339486;0;False;false_negative;0.6526367009566052;0.15263670095660514
644;1;3;male;;56.4958;0;0;S;Foo, Mr. Choong;;0.34736329904339486;0;False;false_negative;0.6526367009566052;0.15263670095660514
448;1;1;male;34.0;26.55;0;0;S;Seward, Mr. Frederic Kimber;;0.349086084924267;0;False;false_negative;0.650913915075733;0.15091391507573299
450;1;1;male;52.0;30.5;0;0;S;Peuchen, Major. Arthur Godfrey;C104;0.368138047819629;0;False;false_negative;0.631861952180371;0.131861952180371
725;1;1;male;27.0;53.1;1;0;S;Chambers, Mr. Norman Campbell;E8;0.37424116968041654;0;False;false_negative;0.6257588303195835;0.12575883031958346
249;1;1;male;37.0;52.5542;1;1;S;Beckwith, Mr. Richard Leonard;D35;0.3785108217696758;0;False;false_negative;0.6214891782303242;0.12148917823032418
508;1;1;male;;26.55;0;0;S;"Bradley, Mr. George (""George Arthur Brayton"")";;0.38152518985394884;0;False;false_negative;0.6184748101460511;0.11847481014605116
