PassengerId;Survived;Pclass;Sex;Age;Fare;SibSp;Parch;Embarked;Name;Cabin;Ticket;oof_probability;oof_prediction;is_correct;prediction_type;confidence;distance_to_threshold
456;1;3;male;29.0;7.8958;0;0;C;Jalsevac, Mr. Ivan;;349240;0.0199227537654643;0;False;false_negative;0.9800772462345357;0.4800772462345357
42;0;2;female;27.0;21.0;1;0;S;Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott);;11668;0.9790642549533048;1;False;false_positive;0.9790642549533048;0.47906425495330485
401;1;3;male;39.0;7.925;0;0;S;Niskanen, Mr. Juha;;STON/O 2. 3101289;0.027393843834196203;0;False;false_negative;0.9726061561658038;0.4726061561658038
571;1;2;male;62.0;10.5;0;0;S;Harris, Mr. George;;S.W./PP 752;0.035629991202117614;0;False;false_negative;0.9643700087978824;0.46437000879788237
623;1;3;male;20.0;15.7417;1;1;C;Nakid, Mr. Sahid;;2653;0.03823788452877522;0;False;false_negative;0.9617621154712248;0.4617621154712248
544;1;2;male;32.0;26.0;1;0;S;Beane, Mr. Edward;;2908;0.03899295539376547;0;False;false_negative;0.9610070446062345;0.46100704460623454
298;0;1;female;2.0;151.55;1;2;S;Allison, Miss. Helen Loraine;C22 C26;113781;0.9585932359946848;1;False;false_positive;0.9585932359946848;0.4585932359946848
415;1;3;male;44.0;7.925;0;0;S;Sundman, Mr. Johan Julian;;STON/O 2. 3101269;0.044977802767881915;0;False;false_negative;0.9550221972321181;0.45502219723211806
221;1;3;male;16.0;8.05;0;0;S;Sunderland, Mr. Victor Francis;;SOTON/OQ 392089;0.04606942835564035;0;False;false_negative;0.9539305716443597;0.4539305716443596
26;1;3;female;38.0;31.3875;1;5;S;Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson);;347077;0.06331717717076837;0;False;false_negative;0.9366828228292317;0.43668282282923165
445;1;3;male;;8.1125;0;0;S;Johannesen-Bratthammer, Mr. Bernt;;65306;0.06458606189353071;0;False;false_negative;0.9354139381064693;0.4354139381064693
82;1;3;male;29.0;9.5;0;0;S;Sheerlinck, Mr. Jan Baptist;;345779;0.06458606189353071;0;False;false_negative;0.9354139381064693;0.4354139381064693
205;1;3;male;18.0;8.05;0;0;S;"Cohen, Mr. Gurshon ""Gus""";;A/5 3540;0.06486302522947623;0;False;false_negative;0.9351369747705238;0.43513697477052377
